eval,fitness,prey_move_cost,pred_move_cost,pred_bite_reward,pred_digest_time,pred_repro_thresh,prey_cooldown,pred_cooldown,parent_energy_split,spawn_offset,heading_jitter,pred_density_k,newborn_hunt_cooldown,refugia_strength,part_spawn_rate,part_initial_mass,part_deposit_rate,part_pickup_rate,part_cell_capacity,detritus_fraction,carcass_fraction,detritus_decay_rate,detritus_decay_eff,grazing_diet_cap,hunting_diet_floor,prey_density_k
306,-30166.374856,0.250000,0.080000,0.400000,0.200000,0.950000,16.698957,20.000000,0.400000,30.000000,1.000000,600.000000,0.500000,0.500000,65.659828,0.050000,5.000000,0.100000,0.300000,0.000000,0.691518,0.065303,0.300000,0.409959,0.500000,207.150829
307,-28195.416608,0.250000,0.080000,0.400000,0.200000,0.950000,20.000000,20.000000,0.400000,30.000000,1.000000,283.687480,1.675824,1.324198,20.000000,0.050000,5.000000,0.100000,0.300000,0.006738,0.305238,0.200000,0.300000,0.150000,0.850000,132.844764
308,-28142.922028,0.050000,0.080000,0.648050,3.000000,0.950000,12.601254,16.304859,0.400000,30.000000,1.000000,574.366176,0.500000,1.316495,112.513253,0.024355,3.807640,0.100000,0.300000,0.000000,0.900000,0.195771,0.300000,0.150000,0.850000,500.000000
309,-32294.984535,0.250000,0.080000,0.800000,3.000000,0.950000,20.000000,6.000000,0.400000,24.450012,1.000000,10.000000,2.265736,1.500000,20.000000,0.050000,5.000000,3.000000,0.300000,0.245440,0.300000,0.010000,0.300000,0.500000,0.850000,163.839581
310,-23855.809257,0.250000,0.080000,0.400000,0.200000,0.950000,18.499225,20.000000,0.400000,28.844914,0.000000,600.000000,0.500000,0.500000,206.509133,0.038240,3.786606,3.000000,0.300000,0.300000,0.434174,0.200000,0.800000,0.150000,0.634626,500.000000
311,-31996.251582,0.250000,0.080000,0.640613,0.200000,0.950000,4.000000,20.000000,0.400000,30.000000,1.000000,445.105469,0.500000,1.301335,300.000000,0.050000,0.500000,0.100000,0.300000,0.078880,0.900000,0.200000,0.300000,0.500000,0.850000,113.371825
312,-26347.665382,0.250000,0.080000,0.400000,0.262746,0.950000,4.000000,14.895106,0.400000,30.000000,1.000000,15.759335,1.105388,0.766352,300.000000,0.002000,5.000000,0.100000,0.300000,0.125506,0.900000,0.010000,0.300000,0.340925,0.850000,50.000000
313,-29694.449800,0.197987,0.080000,0.400000,0.731766,0.950000,4.000000,6.000000,0.400000,9.871175,1.000000,10.000000,2.483177,1.066025,20.000000,0.048772,1.684051,0.100000,0.300000,0.000000,0.768676,0.010000,0.300000,0.500000,0.850000,500.000000
314,-20949.716055,0.250000,0.030646,0.608655,1.201293,0.950000,9.941951,20.000000,0.468471,30.000000,1.000000,11.878154,0.500000,0.500000,20.000000,0.002618,5.000000,0.100000,0.300000,0.000000,0.300000,0.200000,0.300000,0.150000,0.513209,500.000000
315,-32310.116803,0.250000,0.080000,0.800000,0.200000,0.950000,4.000000,6.000000,0.700000,30.000000,1.000000,584.948969,5.000000,0.500000,300.000000,0.002000,4.062505,0.100000,0.300000,0.000000,0.470933,0.200000,0.300000,0.272456,0.724847,423.995146
316,-41309.227471,0.250000,0.080000,0.800000,0.200000,0.950000,20.000000,6.000000,0.400000,30.000000,1.000000,210.169507,0.500000,1.447041,20.000000,0.002000,5.000000,0.100000,0.300000,0.000000,0.462927,0.200000,0.300000,0.211156,0.500000,149.875185
317,-25056.592558,0.250000,0.080000,0.800000,0.200000,0.950000,20.000000,20.000000,0.700000,30.000000,0.644416,10.000000,2.716126,1.500000,236.812863,0.046500,0.500000,0.100000,1.932544,0.000000,0.300000,0.130709,0.300000,0.150000,0.552507,50.000000
318,-29092.276831,0.250000,0.063215,0.741205,0.200000,0.950000,19.684318,20.000000,0.400000,30.000000,1.000000,600.000000,0.500000,0.500000,20.000000,0.050000,5.000000,0.100000,0.300000,0.000000,0.735359,0.010000,0.300000,0.500000,0.551044,500.000000
319,-30203.458607,0.250000,0.080000,0.400000,0.200000,0.950000,4.000000,6.129661,0.400000,30.000000,1.000000,600.000000,0.728022,1.358534,300.000000,0.013205,5.000000,0.100000,0.300000,0.000000,0.604598,0.177744,0.300000,0.500000,0.850000,500.000000
320,-25464.815860,0.050000,0.080000,0.562199,0.200000,0.950000,4.000000,20.000000,0.700000,30.000000,1.000000,10.000000,0.500000,0.500000,20.000000,0.015023,3.679547,0.100000,0.300000,0.092029,0.300000,0.010000,0.300000,0.150000,0.850000,500.000000
321,-30281.078345,0.250000,0.080000,0.574171,0.200000,0.950000,4.416271,15.626379,0.424787,30.000000,0.680128,600.000000,0.500000,0.843933,300.000000,0.050000,2.593206,0.100000,0.300000,0.300000,0.467757,0.200000,0.356675,0.150000,0.850000,383.452249
322,-24333.275381,0.050000,0.080000,0.400000,0.200000,0.950000,4.000000,7.636912,0.400000,30.000000,1.000000,600.000000,5.000000,1.500000,20.000000,0.039901,5.000000,0.100000,0.614101,0.000000,0.300000,0.200000,0.300000,0.150000,0.500000,500.000000
323,-27128.722728,0.228902,0.080000,0.521888,0.200000,0.950000,4.000000,20.000000,0.400000,24.875723,1.000000,600.000000,0.500000,0.907042,62.180710,0.041795,5.000000,3.000000,0.300000,0.300000,0.900000,0.200000,0.300000,0.231793,0.761820,500.000000
324,-40377.777820,0.250000,0.080000,0.425763,0.200000,0.950000,4.000000,20.000000,0.700000,30.000000,0.970828,10.000000,2.721493,1.170258,56.275868,0.050000,5.000000,0.660585,0.300000,0.000000,0.300000,0.041225,0.300000,0.353320,0.788833,50.000000
325,-40020.962023,0.250000,0.080000,0.414762,1.143648,0.950000,4.008521,20.000000,0.441134,15.710103,1.000000,491.914002,0.500000,0.500000,32.857894,0.050000,5.000000,0.336290,0.300000,0.000000,0.354816,0.200000,0.300000,0.288108,0.500000,500.000000
326,-32722.553814,0.056064,0.064127,0.497732,0.680768,0.950000,4.000000,6.000000,0.700000,29.076838,1.000000,10.000000,4.188945,0.525521,52.182140,0.021673,5.000000,0.100000,0.300000,0.000000,0.300000,0.010000,0.300000,0.150000,0.718248,500.000000
327,-31132.913258,0.250000,0.080000,0.800000,0.200000,0.935708,4.000000,12.644806,0.687232,30.000000,0.298216,10.000000,3.088508,0.500000,300.000000,0.039932,5.000000,0.100000,0.300000,0.281686,0.300000,0.200000,0.300000,0.150000,0.772886,375.510933
328,-32427.637279,0.250000,0.080000,0.800000,0.200000,0.950000,4.000000,20.000000,0.400000,30.000000,1.000000,10.000000,5.000000,1.500000,195.690325,0.002000,5.000000,0.100000,0.300000,0.000000,0.511221,0.081142,0.300000,0.150000,0.850000,50.000000
329,-31838.805571,0.250000,0.080000,0.400000,0.200000,0.950000,20.000000,17.187840,0.400000,30.000000,0.000000,589.062703,3.973211,1.500000,300.000000,0.048434,5.000000,0.100000,0.300000,0.175726,0.900000,0.179080,0.300000,0.500000,0.500000,50.000000
330,-30907.459086,0.250000,0.080000,0.800000,0.200000,0.950000,15.655670,6.000000,0.400000,30.000000,1.000000,600.000000,5.000000,0.500000,20.000000,0.050000,5.000000,0.100000,0.300000,0.000000,0.300000,0.200000,0.300000,0.500000,0.669767,63.326212
331,-31744.711692,0.250000,0.080000,0.784025,3.000000,0.950000,7.969847,13.513954,0.400000,30.000000,1.000000,600.000000,0.500000,0.689659,20.000000,0.036891,5.000000,0.100000,0.300000,0.000000,0.714002,0.200000,0.300000,0.150000,0.500000,50.000000
332,-37530.854496,0.227498,0.080000,0.555476,0.200000,0.950000,11.259833,14.921018,0.700000,26.112854,0.993903,28.561697,0.500000,0.500000,20.000000,0.050000,5.000000,0.100000,0.300000,0.094747,0.300000,0.114075,0.300000,0.150000,0.843079,500.000000
333,-37673.810026,0.250000,0.045164,0.406425,0.200000,0.950000,4.000000,20.000000,0.590045,17.985766,1.000000,600.000000,0.500000,0.897431,300.000000,0.050000,5.000000,0.100000,0.300000,0.000000,0.900000,0.096690,0.300000,0.150000,0.638227,342.595221
334,-30217.364276,0.250000,0.080000,0.400000,0.200000,0.950000,19.624015,20.000000,0.400000,30.000000,1.000000,10.000000,0.500000,1.500000,20.000000,0.002000,5.000000,3.000000,0.300000,0.000000,0.300000,0.010000,0.300000,0.236403,0.500000,137.527861
335,-32538.471240,0.250000,0.080000,0.800000,1.399949,0.950000,7.256780,6.000000,0.400000,27.735476,1.000000,10.000000,3.922485,0.500000,20.000000,0.050000,5.000000,0.100000,0.300000,0.000000,0.506760,0.097670,0.300000,0.500000,0.694093,50.000000
336,-29692.580701,0.250000,0.080000,0.400000,0.200000,0.950000,4.000000,20.000000,0.452183,27.687567,1.000000,42.521764,0.500000,1.500000,300.000000,0.049543,5.000000,0.100000,0.300000,0.000000,0.300000,0.010000,0.300000,0.397223,0.812149,500.000000
337,-31709.278418,0.250000,0.080000,0.400000,0.200000,0.950000,5.200759,6.000000,0.670838,30.000000,1.000000,600.000000,0.500000,1.500000,20.000000,0.030863,5.000000,0.100000,0.300000,0.000000,0.584343,0.143446,0.300000,0.500000,0.850000,290.547516
338,-24442.934365,0.250000,0.080000,0.779887,0.200000,0.950000,4.000000,20.000000,0.400000,30.000000,1.000000,10.000000,0.500000,0.500000,20.000000,0.050000,5.000000,0.100000,0.300000,0.000000,0.300000,0.169814,0.300000,0.150000,0.680359,50.000000
339,-28215.746816,0.250000,0.080000,0.400000,0.200000,0.950000,20.000000,8.362236,0.400000,30.000000,1.000000,56.957391,2.842922,1.093785,236.325416,0.050000,5.000000,0.100000,1.029225,0.000000,0.300000,0.144958,0.300000,0.150000,0.850000,500.000000
340,-40735.882189,0.250000,0.080000,0.800000,0.200000,0.950000,7.243996,15.402666,0.700000,30.000000,1.000000,256.830873,0.933350,0.976874,20.000000,0.050000,5.000000,0.100000,0.300000,0.000000,0.300000,0.200000,0.300000,0.150000,0.500000,407.128505
341,-31816.936810,0.250000,0.080000,0.800000,0.200000,0.950000,5.405178,20.000000,0.400000,30.000000,1.000000,600.000000,5.000000,0.500000,86.301140,0.050000,5.000000,0.100000,0.300000,0.000000,0.900000,0.200000,0.300000,0.238581,0.500000,50.000000
342,-24927.617994,0.250000,0.080000,0.400000,3.000000,0.950000,14.706255,20.000000,0.604032,30.000000,1.000000,10.000000,0.500000,0.891305,300.000000,0.002000,5.000000,0.100000,0.300000,0.000000,0.474810,0.200000,0.300000,0.150000,0.850000,333.048974
343,-29873.797721,0.250000,0.080000,0.400000,0.200000,0.950000,4.000000,15.584496,0.400000,30.000000,1.000000,359.610414,0.500000,1.387856,20.000000,0.037464,5.000000,0.100000,0.300000,0.000000,0.300000,0.010000,0.300000,0.415429,0.850000,154.674883
344,-28349.942641,0.250000,0.080000,0.800000,0.200000,0.950000,4.000000,15.441542,0.458283,30.000000,1.000000,417.614912,0.500000,1.500000,20.000000,0.050000,4.572550,0.100000,0.300000,0.214857,0.300000,0.200000,0.300000,0.500000,0.500000,500.000000
345,-30340.361866,0.250000,0.080000,0.760782,0.200000,0.950000,20.000000,6.372871,0.481270,30.000000,1.000000,10.000000,0.500000,1.500000,171.565203,0.050000,5.000000,0.100000,0.300000,0.000000,0.300000,0.200000,0.300000,0.150000,0.500000,50.000000
346,-29175.165189,0.250000,0.080000,0.747438,0.200000,0.950000,19.080015,20.000000,0.400000,30.000000,1.000000,447.061246,0.500000,1.500000,20.000000,0.050000,5.000000,2.139066,0.300000,0.000000,0.465079,0.055002,0.300000,0.500000,0.620524,50.000000
347,-30026.920127,0.250000,0.080000,0.549203,0.200000,0.950000,4.386429,19.254623,0.453752,30.000000,1.000000,600.000000,0.500000,1.035181,57.816072,0.036435,3.423477,0.197212,0.300000,0.000000,0.300000,0.200000,0.300000,0.500000,0.850000,394.634607
348,-29572.624484,0.194574,0.080000,0.427900,2.921894,0.950000,4.000000,20.000000,0.400000,30.000000,1.000000,600.000000,0.500000,0.625637,20.000000,0.050000,2.229622,0.100000,0.300000,0.000000,0.900000,0.200000,0.567585,0.500000,0.538996,50.000000
349,-22299.341117,0.250000,0.080000,0.561543,2.289603,0.950000,20.000000,17.290410,0.400000,30.000000,1.000000,600.000000,0.500000,1.500000,20.000000,0.050000,4.060565,0.100000,0.458319,0.018947,0.900000,0.018038,0.300000,0.407679,0.500000,66.929934
350,-45865.695840,0.050000,0.080000,0.800000,0.200000,0.950000,4.000000,12.484831,0.400000,30.000000,1.000000,469.326461,0.500000,0.500000,300.000000,0.050000,4.476882,0.100000,0.300000,0.300000,0.464602,0.200000,0.300000,0.500000,0.829880,500.000000
351,-34180.660429,0.250000,0.080000,0.800000,0.200000,0.950000,4.000000,20.000000,0.526817,30.000000,0.000000,278.968049,5.000000,1.272360,280.998460,0.002000,5.000000,1.127190,0.300000,0.000000,0.798837,0.010000,0.300000,0.150000,0.850000,329.092387
352,-27104.974346,0.250000,0.080000,0.543116,0.200000,0.950000,15.915229,7.776337,0.575427,30.000000,1.000000,600.000000,5.000000,1.500000,255.686089,0.050000,5.000000,2.960597,0.300000,0.000000,0.300000,0.010000,0.300000,0.500000,0.780775,500.000000
353,-30319.151451,0.250000,0.080000,0.800000,0.200000,0.950000,4.000000,6.000000,0.441072,30.000000,0.986762,10.000000,5.000000,0.500000,20.000000,0.050000,5.000000,0.642435,0.347533,0.000000,0.300000,0.010000,0.300000,0.277524,0.500000,500.000000
354,-32070.754019,0.250000,0.080000,0.747231,0.380014,0.950000,4.000000,20.000000,0.400000,30.000000,1.000000,600.000000,0.500000,1.313342,20.000000,0.002000,5.000000,0.100000,0.300000,0.000000,0.381807,0.010000,0.300000,0.150000,0.500000,50.000000
355,-29646.840602,0.250000,0.080000,0.800000,2.414021,0.950000,15.360292,20.000000,0.400000,30.000000,1.000000,600.000000,0.500000,0.500000,139.854571,0.023804,5.000000,0.100000,0.300000,0.283861,0.300000,0.131398,0.300000,0.500000,0.500000,167.098783
356,-32049.137925,0.250000,0.080000,0.400000,0.200000,0.950000,20.000000,16.606394,0.400000,30.000000,1.000000,189.919511,4.449751,1.448046,20.000000,0.050000,5.000000,0.100000,0.300000,0.000000,0.483175,0.200000,0.300000,0.150000,0.500000,167.845810
357,-24886.626912,0.250000,0.080000,0.624278,1.010110,0.950000,4.000000,20.000000,0.509117,27.476521,0.096337,600.000000,0.991774,0.518509,104.121990,0.044996,5.000000,2.371088,0.467321,0.000000,0.437146,0.200000,0.300000,0.242652,0.850000,406.282529
358,-30367.596058,0.250000,0.080000,0.800000,0.200000,0.950000,20.000000,6.000000,0.700000,5.000000,1.000000,600.000000,2.897885,1.500000,300.000000,0.015994,5.000000,0.783341,0.300000,0.000000,0.856055,0.010000,0.300000,0.500000,0.644005,50.000000
359,-33170.508734,0.250000,0.010000,0.800000,0.949467,0.950000,9.041977,13.802980,0.400000,30.000000,1.000000,320.307098,0.500000,1.500000,20.000000,0.050000,5.000000,0.100000,0.300000,0.000000,0.629276,0.010000,0.300000,0.282781,0.500000,50.000000
360,-39850.628680,0.250000,0.080000,0.400000,0.200000,0.950000,4.000000,20.000000,0.592517,30.000000,1.000000,10.000000,0.500000,0.500000,223.907803,0.050000,4.723349,0.100000,0.300000,0.000000,0.300000,0.010000,0.300000,0.289954,0.850000,500.000000
361,-23203.209671,0.250000,0.080000,0.429024,0.200000,0.950000,20.000000,10.289366,0.700000,30.000000,0.000000,285.028127,2.960450,0.580807,20.000000,0.050000,5.000000,0.100000,0.300000,0.000000,0.300000,0.200000,0.300000,0.263452,0.821645,500.000000
362,-37237.073960,0.250000,0.080000,0.800000,1.690390,0.950000,20.000000,13.333264,0.400000,30.000000,1.000000,600.000000,0.500000,1.500000,203.080328,0.026491,5.000000,0.100000,0.312323,0.000000,0.300000,0.055160,0.356103,0.150000,0.500000,50.000000
363,-31713.854148,0.250000,0.080000,0.800000,0.200000,0.950000,4.000000,6.000000,0.400000,5.633885,0.000000,457.924576,3.211621,0.500000,300.000000,0.050000,5.000000,0.100000,0.300000,0.000000,0.900000,0.046144,0.300000,0.360314,0.850000,397.890243
364,-27648.823140,0.250000,0.080000,0.800000,0.546885,0.950000,8.885259,6.000000,0.400000,30.000000,1.000000,600.000000,0.500000,1.500000,20.000000,0.022834,5.000000,0.100000,1.346352,0.000000,0.900000,0.117042,0.300000,0.500000,0.500000,500.000000
365,-31606.376568,0.050000,0.080000,0.400000,0.200000,0.950000,4.000000,20.000000,0.400000,30.000000,1.000000,211.459773,0.500000,0.842863,99.644879,0.050000,5.000000,0.100000,0.300000,0.000000,0.405154,0.200000,0.300000,0.315805,0.774777,301.540071
366,-21273.765298,0.250000,0.080000,0.800000,0.200000,0.950000,4.000000,20.000000,0.400000,30.000000,0.524972,10.000000,1.497328,0.500000,300.000000,0.046855,5.000000,0.100000,0.300000,0.246517,0.546391,0.200000,0.300000,0.367145,0.850000,50.000000
367,-29784.889785,0.250000,0.080000,0.400000,0.200000,0.950000,9.974118,20.000000,0.418555,24.533523,1.000000,10.000000,4.247182,1.069203,140.746822,0.050000,3.067288,0.100000,0.300000,0.000000,0.642825,0.010000,0.300000,0.224952,0.705317,500.000000
368,-31049.698276,0.250000,0.080000,0.400000,3.000000,0.950000,4.000000,17.876933,0.585287,25.415647,1.000000,10.000000,4.893495,1.500000,300.000000,0.038387,3.322627,0.100000,0.300000,0.000000,0.900000,0.160586,0.300000,0.454143,0.845555,297.826503
369,-27329.256417,0.250000,0.080000,0.467081,1.268608,0.950000,18.500839,20.000000,0.400000,30.000000,1.000000,600.000000,2.518683,0.705170,277.608734,0.012481,4.420499,0.100000,1.146471,0.000000,0.900000,0.010000,0.300000,0.150000,0.602742,50.000000
370,-33202.125097,0.250000,0.080000,0.800000,3.000000,0.950000,20.000000,12.301239,0.400000,25.884421,0.000000,600.000000,0.500000,0.500000,127.542894,0.024675,5.000000,0.615497,0.300000,0.000000,0.300000,0.200000,0.300000,0.157901,0.736333,50.000000
371,-31611.177645,0.250000,0.080000,0.604159,0.200000,0.950000,20.000000,17.869778,0.700000,30.000000,1.000000,600.000000,0.500000,1.500000,245.062902,0.027463,5.000000,0.100000,0.300000,0.000000,0.300000,0.010000,0.300000,0.150000,0.719076,500.000000
372,-33016.815216,0.213275,0.080000,0.676190,0.200000,0.883214,4.000000,20.000000,0.400000,30.000000,0.000000,600.000000,0.807295,0.500000,300.000000,0.050000,5.000000,0.100000,0.300000,0.000000,0.900000,0.200000,0.300000,0.413193,0.850000,50.000000
373,-24231.364883,0.250000,0.080000,0.800000,0.200000,0.950000,4.000000,6.000000,0.400000,30.000000,1.000000,600.000000,0.500000,0.686368,20.000000,0.025980,5.000000,0.100000,0.300000,0.300000,0.300000,0.151481,0.300000,0.500000,0.850000,82.837908
374,-28522.605931,0.250000,0.080000,0.800000,0.200000,0.950000,9.613619,20.000000,0.574325,30.000000,1.000000,600.000000,3.859657,1.500000,35.652341,0.011499,5.000000,0.100000,0.300000,0.000000,0.300000,0.200000,0.300000,0.150000,0.622188,50.000000
375,-28436.277725,0.250000,0.080000,0.800000,0.200000,0.950000,19.876554,20.000000,0.400000,30.000000,1.000000,137.825946,0.500000,0.500000,20.000000,0.050000,4.351541,1.027656,0.300000,0.000000,0.407109,0.200000,0.300000,0.368814,0.796118,445.681796
376,-25608.602868,0.250000,0.080000,0.400000,0.200000,0.950000,13.418901,20.000000,0.400000,26.484593,1.000000,590.404943,0.500000,0.615713,20.000000,0.018226,4.780408,0.100000,2.000000,0.271392,0.820345,0.200000,0.300000,0.500000,0.717383,50.000000
377,-28104.575252,0.119434,0.080000,0.400000,0.410554,0.950000,4.000000,20.000000,0.542538,30.000000,0.065883,10.000000,4.380882,0.500000,254.865398,0.050000,5.000000,0.100000,0.300000,0.000000,0.300000,0.022254,0.300000,0.150000,0.708900,50.000000
378,-30723.323292,0.159964,0.080000,0.400000,0.200000,0.942526,20.000000,20.000000,0.400000,30.000000,1.000000,543.440248,0.500000,1.262131,290.721889,0.050000,3.176395,0.100000,0.300000,0.002106,0.478600,0.184642,0.300000,0.315222,0.850000,500.000000
379,-29044.227172,0.250000,0.080000,0.400000,0.200000,0.950000,7.253712,20.000000,0.400000,30.000000,1.000000,578.557670,2.670375,0.872643,29.376076,0.050000,5.000000,0.784774,0.300000,0.300000,0.415030,0.200000,0.300000,0.500000,0.500000,180.625347
380,-27997.445649,0.050000,0.080000,0.800000,0.200000,0.950000,20.000000,6.000000,0.700000,30.000000,1.000000,600.000000,3.226369,0.500000,278.311314,0.050000,5.000000,0.100000,2.000000,0.000000,0.300000,0.200000,0.300000,0.500000,0.779626,445.725882
381,-33129.821173,0.250000,0.070898,0.400000,0.200000,0.950000,5.257274,20.000000,0.700000,16.930945,0.146349,176.274975,3.191758,0.500000,300.000000,0.050000,5.000000,0.100000,0.300000,0.000000,0.330909,0.010000,0.300000,0.500000,0.811380,500.000000
382,-28386.119450,0.250000,0.080000,0.437009,0.200000,0.950000,20.000000,18.636434,0.700000,30.000000,0.020030,274.508851,0.500000,1.500000,20.000000,0.002000,5.000000,0.100000,0.300000,0.000000,0.900000,0.010000,0.300000,0.353231,0.500000,500.000000
383,-29820.087885,0.250000,0.080000,0.400000,0.200000,0.950000,4.000000,20.000000,0.700000,5.000000,1.000000,10.000000,4.791383,0.500000,300.000000,0.021460,5.000000,0.100000,0.300000,0.024750,0.900000,0.200000,0.300000,0.361301,0.836506,500.000000
384,-24340.672278,0.250000,0.080000,0.800000,0.200000,0.950000,4.000000,20.000000,0.618520,30.000000,1.000000,97.981916,3.819714,0.500000,34.581582,0.050000,5.000000,0.100000,0.300000,0.000000,0.300000,0.200000,0.300000,0.500000,0.824437,50.000000
385,-29800.471811,0.250000,0.080000,0.400000,3.000000,0.950000,4.000000,14.657758,0.478552,30.000000,1.000000,600.000000,0.500000,0.500000,152.040902,0.050000,5.000000,0.100000,0.300000,0.000000,0.525140,0.200000,0.300000,0.304681,0.765325,50.000000
386,-25586.262049,0.250000,0.080000,0.618562,0.200000,0.950000,4.000000,11.076325,0.700000,30.000000,1.000000,288.224421,3.324860,0.500000,283.175563,0.050000,5.000000,0.100000,0.300000,0.229072,0.300000,0.200000,0.300000,0.233104,0.500000,356.379823
387,-21766.911095,0.250000,0.080000,0.400000,0.658072,0.950000,4.000000,6.000000,0.700000,30.000000,1.000000,521.072528,0.500000,0.500000,20.000000,0.002000,4.485549,0.100000,0.300000,0.000000,0.300000,0.126487,0.309524,0.353386,0.629448,210.715390
388,-36106.584884,0.250000,0.080000,0.400000,0.200000,0.950000,16.865512,20.000000,0.400000,5.000000,0.764463,471.671914,5.000000,0.876307,300.000000,0.008013,5.000000,0.100000,0.300000,0.000000,0.300000,0.010000,0.300000,0.150000,0.651184,500.000000
389,-30171.964155,0.250000,0.080000,0.800000,0.200000,0.950000,4.000000,20.000000,0.400000,30.000000,1.000000,10.000000,0.500000,0.986843,84.866961,0.050000,5.000000,0.100000,0.300000,0.166673,0.549789,0.083795,0.300000,0.291288,0.850000,50.000000
390,-28218.038051,0.129919,0.080000,0.800000,1.236673,0.950000,7.368595,17.111918,0.400000,30.000000,1.000000,401.926620,5.000000,0.756241,300.000000,0.040573,5.000000,0.100000,0.300000,0.123512,0.357398,0.010000,0.300000,0.405887,0.670963,500.000000
391,-29237.239043,0.250000,0.080000,0.800000,0.200000,0.950000,20.000000,9.643594,0.400000,24.592106,0.000000,10.000000,0.500000,1.500000,300.000000,0.050000,5.000000,0.100000,0.300000,0.000000,0.891157,0.200000,0.300000,0.500000,0.600304,50.000000
392,-22262.401057,0.107164,0.080000,0.800000,2.234724,0.950000,6.680303,6.000000,0.528613,30.000000,1.000000,518.056199,4.728957,0.500000,20.000000,0.041393,5.000000,1.496849,0.300000,0.000000,0.300000,0.200000,0.300000,0.396788,0.671462,50.000000
393,-26059.183912,0.250000,0.080000,0.800000,1.044983,0.950000,4.000000,6.000000,0.400000,27.087795,1.000000,532.645534,0.500000,0.500000,20.000000,0.050000,5.000000,0.100000,0.300000,0.000000,0.900000,0.080823,0.300000,0.150000,0.550526,500.000000
394,-23123.101064,0.250000,0.080000,0.452851,0.200000,0.950000,10.169094,20.000000,0.400000,30.000000,0.161452,10.000000,0.500000,0.500000,196.902524,0.050000,5.000000,0.100000,0.300000,0.000000,0.900000,0.200000,0.300000,0.150000,0.500000,50.000000
395,-31631.051384,0.250000,0.080000,0.559780,2.982746,0.950000,19.288965,6.000000,0.400000,30.000000,1.000000,600.000000,5.000000,1.500000,300.000000,0.050000,3.527873,0.100000,0.300000,0.000000,0.300000,0.191829,0.300000,0.150000,0.500000,211.537474
396,-41100.528660,0.250000,0.080000,0.640261,0.200000,0.950000,20.000000,19.167334,0.400000,30.000000,0.465923,600.000000,0.500000,0.732116,110.461796,0.016581,5.000000,0.100000,0.300000,0.000000,0.900000,0.129010,0.300000,0.150000,0.500000,500.000000
397,-28127.715538,0.250000,0.080000,0.400000,0.200000,0.950000,20.000000,20.000000,0.400000,30.000000,1.000000,600.000000,0.500000,0.770661,300.000000,0.050000,5.000000,0.834872,0.631082,0.000000,0.300000,0.200000,0.300000,0.150000,0.500000,500.000000
398,-24887.201282,0.250000,0.080000,0.400000,3.000000,0.950000,4.000000,9.240281,0.700000,30.000000,0.000000,10.000000,0.500000,0.500000,300.000000,0.036377,4.546599,0.100000,0.300000,0.062005,0.300000,0.178885,0.300000,0.243674,0.850000,434.460848
399,-35828.249284,0.050000,0.080000,0.800000,0.200000,0.950000,19.370478,20.000000,0.696201,30.000000,1.000000,600.000000,0.500000,0.944741,102.273403,0.050000,5.000000,0.100000,0.300000,0.000000,0.300000,0.200000,0.300000,0.441306,0.850000,430.556320
400,-24832.149481,0.250000,0.080000,0.400000,0.200000,0.950000,4.000000,20.000000,0.700000,30.000000,0.000899,600.000000,0.500000,0.981840,20.000000,0.050000,5.000000,0.100000,0.300000,0.000000,0.646297,0.200000,0.300000,0.150000,0.500000,50.000000
401,-25695.915735,0.250000,0.080000,0.400000,0.200000,0.950000,4.000000,6.000000,0.517911,30.000000,0.940559,10.000000,0.500000,0.500000,300.000000,0.050000,5.000000,0.100000,0.300000,0.000000,0.300000,0.200000,0.300000,0.150000,0.850000,500.000000
402,-24269.652964,0.250000,0.080000,0.800000,1.247860,0.950000,4.000000,19.972050,0.700000,30.000000,1.000000,145.970407,2.806716,1.333087,300.000000,0.002000,0.500000,0.100000,0.300000,0.000000,0.300000,0.200000,0.300000,0.500000,0.500000,500.000000
403,-24908.935501,0.250000,0.066554,0.800000,0.200000,0.950000,4.000000,20.000000,0.674924,18.439800,0.648086,10.000000,0.500000,0.500000,231.194290,0.002000,5.000000,0.100000,1.773135,0.000000,0.900000,0.139495,0.300000,0.398752,0.500000,171.778348
404,-28032.462711,0.250000,0.080000,0.719411,0.200000,0.950000,4.000000,10.433138,0.580655,30.000000,1.000000,10.000000,0.500000,0.500000,300.000000,0.050000,5.000000,1.412725,0.300000,0.000000,0.498959,0.200000,0.300000,0.150000,0.500000,500.000000
405,-25402.593153,0.250000,0.080000,0.400000,0.200000,0.950000,4.000000,8.530674,0.641856,11.617113,1.000000,600.000000,4.881790,0.500000,300.000000,0.040919,5.000000,0.100000,0.300000,0.000000,0.499320,0.200000,0.300000,0.189555,0.850000,500.000000
406,-24660.116908,0.250000,0.080000,0.800000,0.655609,0.950000,4.000000,6.000000,0.700000,30.000000,1.000000,600.000000,0.500000,1.500000,263.935414,0.050000,4.651355,0.100000,0.300000,0.000000,0.300000,0.196888,0.300000,0.500000,0.850000,500.000000
407,-31589.974574,0.250000,0.080000,0.683604,0.200000,0.950000,20.000000,20.000000,0.700000,30.000000,1.000000,600.000000,1.898999,1.500000,20.000000,0.050000,0.923728,0.100000,0.300000,0.115200,0.300000,0.068824,0.300000,0.150000,0.500000,500.000000
